8.894651364840246e-06
0.000000000000000000e+00  4.390929527627434936e+00  4.354262253196452548e+00  0.000000000000000000e+00  -2.539776411339548789e-01  9.237718781612949126e-01  0.000000000000000000e+00
5.000000000000000000e+00  2.186961082374466514e+00  7.946444609349214261e+00  0.000000000000000000e+00  -4.407936890505957939e-01  7.184364712305537637e-01  0.000000000000000000e+00
1.000000000000000000e+01  -2.161924137737116780e-01  1.058155472616181214e+01  0.000000000000000000e+00  -4.806306992296350833e-01  5.270220233625173556e-01  0.000000000000000000e+00
1.500000000000000000e+01  -2.575612408785929119e+00  1.252495057580276239e+01  0.000000000000000000e+00  -4.718839990024434883e-01  3.886791699281917367e-01  0.000000000000000000e+00
2.000000000000000000e+01  -4.811019204897831969e+00  1.398115359685746739e+01  0.000000000000000000e+00  -4.470813592223802924e-01  2.912406042109423332e-01  0.000000000000000000e+00
2.500000000000000000e+01  -6.907855123169071021e+00  1.507734061718105067e+01  0.000000000000000000e+00  -4.193671836542468001e-01  2.192374040647165900e-01  0.000000000000000000e+00
3.000000000000000000e+01  -8.866323172407675202e+00  1.589609590756722923e+01  0.000000000000000000e+00  -3.916936098477192818e-01  1.637510580772369995e-01  0.000000000000000000e+00
3.500000000000000000e+01  -1.069465898634118162e+01  1.648931483630869366e+01  0.000000000000000000e+00  -3.656671627867000285e-01  1.186437857482929015e-01  0.000000000000000000e+00
4.000000000000000000e+01  -1.239521227196999575e+01  1.689125482577307480e+01  0.000000000000000000e+00  -3.401106571257606070e-01  8.038799789287622011e-02  0.000000000000000000e+00
4.500000000000000000e+01  -1.397250467154026410e+01  1.713050529998113802e+01  0.000000000000000000e+00  -3.154584799140533469e-01  4.785009484161111687e-02  0.000000000000000000e+00
