8.900399863554726e-06
0.000000000000000000e+00  1.689674441089587731e+01  1.167248398767605977e+01  0.000000000000000000e+00  -3.770257478839315057e-01  7.547267992148383176e-01  0.000000000000000000e+00
5.000000000000000000e+00  1.479037010753509662e+01  1.529328573296368177e+01  0.000000000000000000e+00  -4.212748606721575806e-01  7.241603490575223567e-01  0.000000000000000000e+00
1.000000000000000000e+01  1.251266352333382770e+01  1.873196796205564851e+01  0.000000000000000000e+00  -4.555413168402552282e-01  6.877364458183907736e-01  0.000000000000000000e+00
1.500000000000000000e+01  1.011385088197090454e+01  2.198505449865464811e+01  0.000000000000000000e+00  -4.797625282725859197e-01  6.506173073197980550e-01  0.000000000000000000e+00
2.000000000000000000e+01  7.634940010765660645e+00  2.506267878815589256e+01  0.000000000000000000e+00  -4.957821742410482013e-01  6.155248579002464693e-01  0.000000000000000000e+00
2.500000000000000000e+01  5.106995347008137287e+00  2.798158884540600866e+01  0.000000000000000000e+00  -5.055889327515054044e-01  5.837820114500201774e-01  0.000000000000000000e+00
3.000000000000000000e+01  2.552394419080144417e+00  3.075938476655824161e+01  0.000000000000000000e+00  -5.109201855856007057e-01  5.555591842304484773e-01  0.000000000000000000e+00
3.500000000000000000e+01  -1.187007459296296474e-02  3.341375373108937197e+01  0.000000000000000000e+00  -5.128528987346192558e-01  5.308737929062256056e-01  0.000000000000000000e+00
4.000000000000000000e+01  -2.576031203395302782e+00  3.596248986265041481e+01  0.000000000000000000e+00  -5.128322257604672751e-01  5.097472263122078129e-01  0.000000000000000000e+00
4.500000000000000000e+01  -5.133596119677804381e+00  3.842172326852858077e+01  0.000000000000000000e+00  -5.115129832564989654e-01  4.918466811756339041e-01  0.000000000000000000e+00
