8.898831014829484e-06
0.000000000000000000e+00  -5.720823390240298068e+00  -7.693112410896304709e+00  0.000000000000000000e+00  5.321038154788529928e-01  -8.124415958046921071e-01  0.000000000000000000e+00
5.000000000000000000e+00  -2.565979375090449821e+00  -1.112944704380876715e+01  0.000000000000000000e+00  6.309688030299698269e-01  -6.872669265824903340e-01  0.000000000000000000e+00
1.000000000000000000e+01  7.477072258104442426e-01  -1.394466183895093536e+01  0.000000000000000000e+00  6.627373201801798341e-01  -5.630429590284353747e-01  0.000000000000000000e+00
1.500000000000000000e+01  4.037940787918046226e+00  -1.628616690933822042e+01  0.000000000000000000e+00  6.580467124215177988e-01  -4.683010140774571117e-01  0.000000000000000000e+00
2.000000000000000000e+01  7.238028309447969377e+00  -1.828845986301669768e+01  0.000000000000000000e+00  6.400175043059863622e-01  -4.004585907356958963e-01  0.000000000000000000e+00
2.500000000000000000e+01  1.034000391956442400e+01  -2.004583083913539099e+01  0.000000000000000000e+00  6.203951220232881703e-01  -3.514741952237369071e-01  0.000000000000000000e+00
3.000000000000000000e+01  1.333885850734210976e+01  -2.162177915327720257e+01  0.000000000000000000e+00  5.997709175555365757e-01  -3.151896628283616386e-01  0.000000000000000000e+00
3.500000000000000000e+01  1.624392227036719305e+01  -2.306034362139870098e+01  0.000000000000000000e+00  5.810127526050156144e-01  -2.877128936242997481e-01  0.000000000000000000e+00
4.000000000000000000e+01  1.906641720929610528e+01  -2.439151958485857108e+01  0.000000000000000000e+00  5.644989877857835570e-01  -2.662351926919755418e-01  0.000000000000000000e+00
4.500000000000000000e+01  2.181452294434808437e+01  -2.563466597502730338e+01  0.000000000000000000e+00  5.496211470103935515e-01  -2.486292780337458486e-01  0.000000000000000000e+00
