8.819610828643769e-06
0.000000000000000000e+00  5.169519159016999765e-01  1.978515103031668332e-01  0.000000000000000000e+00  1.148542599181059110e-01  9.522047543929186911e-03  0.000000000000000000e+00
5.000000000000000000e+00  1.207654193548677313e+00  2.243797613004687719e-01  0.000000000000000000e+00  1.381404555293935243e-01  5.305650199462532725e-03  0.000000000000000000e+00
1.000000000000000000e+01  1.463655496888378593e+00  1.808133287287603252e-01  0.000000000000000000e+00  5.120026066794070019e-02  -8.713286514341309769e-03  0.000000000000000000e+00
1.500000000000000000e+01  1.047257847775171058e+00  5.783959035645125368e-02  0.000000000000000000e+00  -8.327952982264202886e-02  -2.459474767446004698e-02  0.000000000000000000e+00
2.000000000000000000e+01  1.289454811829671144e-01  -1.297465324292943478e-01  0.000000000000000000e+00  -1.836624733184405445e-01  -3.751722455714795457e-02  0.000000000000000000e+00
2.500000000000000000e+01  -7.260127937912557172e-01  -2.818511379323922483e-01  0.000000000000000000e+00  -1.709916549948450049e-01  -3.042092110061902360e-02  0.000000000000000000e+00
3.000000000000000000e+01  -9.890516320672020356e-01  -3.360194106221570109e-01  0.000000000000000000e+00  -5.260776765518758447e-02  -1.083365453795261807e-02  0.000000000000000000e+00
3.500000000000000000e+01  -5.496670129265339710e-01  -2.885515250433456913e-01  0.000000000000000000e+00  8.787692382813121206e-02  9.493577115761080848e-03  0.000000000000000000e+00
4.000000000000000000e+01  2.734628427351992741e-01  -1.752618025348908759e-01  0.000000000000000000e+00  1.646259711323481145e-01  2.265794450169310303e-02  0.000000000000000000e+00
4.500000000000000000e+01  8.383746113586312276e-01  -1.223169547200200213e-01  0.000000000000000000e+00  1.129823537246874982e-01  1.058896956297507297e-02  0.000000000000000000e+00
