8.899493790381796e-06
0.000000000000000000e+00  8.499419026662224042e+00  1.272818122411354125e+01  0.000000000000000000e+00  -6.418148756618947681e-01  6.433589739762286541e-01  0.000000000000000000e+00
5.000000000000000000e+00  5.050113561431373910e+00  1.557044645572528907e+01  0.000000000000000000e+00  -6.898610930461687163e-01  5.684530463223502750e-01  0.000000000000000000e+00
1.000000000000000000e+01  1.486811645692540651e+00  1.803868887544132349e+01  0.000000000000000000e+00  -7.126603831477664741e-01  4.936484839432080385e-01  0.000000000000000000e+00
1.500000000000000000e+01  -2.096192143628911708e+00  2.018524202989939909e+01  0.000000000000000000e+00  -7.166007578642908937e-01  4.293106308916135316e-01  0.000000000000000000e+00
2.000000000000000000e+01  -5.644691336005251969e+00  2.207497976691050212e+01  0.000000000000000000e+00  -7.096998384752670752e-01  3.779475474022213621e-01  0.000000000000000000e+00
2.500000000000000000e+01  -9.140265780576811494e+00  2.376105514910068450e+01  0.000000000000000000e+00  -6.991148889143100620e-01  3.372150764380390520e-01  0.000000000000000000e+00
3.000000000000000000e+01  -1.257350278306097380e+01  2.529076747097857947e+01  0.000000000000000000e+00  -6.866474004968337042e-01  3.059424643755776496e-01  0.000000000000000000e+00
3.500000000000000000e+01  -1.594467382364391028e+01  2.669898097206640841e+01  0.000000000000000000e+00  -6.742342081165888512e-01  2.816427002175672656e-01  0.000000000000000000e+00
4.000000000000000000e+01  -1.925759979242647546e+01  2.801018166083417782e+01  0.000000000000000000e+00  -6.625851937565135907e-01  2.622401377535535372e-01  0.000000000000000000e+00
4.500000000000000000e+01  -2.251687528311450137e+01  2.924423215461951031e+01  0.000000000000000000e+00  -6.518550981376056708e-01  2.468100987570675531e-01  0.000000000000000000e+00
