8.883604163321584e-06
0.000000000000000000e+00  -3.428574358572149094e+00  2.936088178058753329e-01  0.000000000000000000e+00  -4.043495714814285824e-01  -5.202546259478572077e-01  0.000000000000000000e+00
5.000000000000000000e+00  -4.010535924263194829e+00  -2.357996677661418516e+00  0.000000000000000000e+00  -1.163923131382110787e-01  -5.303210990934572600e-01  0.000000000000000000e+00
1.000000000000000000e+01  -3.460965698881182107e+00  -4.434366018818025168e+00  0.000000000000000000e+00  1.099140450764052868e-01  -4.152738682313222851e-01  0.000000000000000000e+00
1.500000000000000000e+01  -2.139408810505301517e+00  -5.662841666444080602e+00  0.000000000000000000e+00  2.643113776751772059e-01  -2.456951295252081668e-01  0.000000000000000000e+00
2.000000000000000000e+01  -3.558599005980056518e-01  -5.875441615730693456e+00  0.000000000000000000e+00  3.567097819814580850e-01  -4.251998985732152736e-02  0.000000000000000000e+00
2.500000000000000000e+01  1.559602483802194683e+00  -4.917749091453543997e+00  0.000000000000000000e+00  3.830924768800404445e-01  1.915385048554275604e-01  0.000000000000000000e+00
3.000000000000000000e+01  3.108135353653381117e+00  -2.715522729367080501e+00  0.000000000000000000e+00  3.097065739702365983e-01  4.404452724172902567e-01  0.000000000000000000e+00
3.500000000000000000e+01  3.590334610013798056e+00  3.742559735377710695e-01  0.000000000000000000e+00  9.643985127208143382e-02  6.179557405809729120e-01  0.000000000000000000e+00
4.000000000000000000e+01  2.679211013548155051e+00  3.236699278997377860e+00  0.000000000000000000e+00  -1.822247192931271131e-01  5.724886610919215357e-01  0.000000000000000000e+00
4.500000000000000000e+01  8.984999151735166834e-01  5.033277781167925014e+00  0.000000000000000000e+00  -3.561422196749298164e-01  3.593157004341102079e-01  0.000000000000000000e+00
