8.842363021922957e-06
0.000000000000000000e+00  2.449363237831136075e+00  -1.639392632817191497e-01  0.000000000000000000e+00  3.716775214478202916e-01  3.608744256598511724e-01  0.000000000000000000e+00
5.000000000000000000e+00  3.174911293801301326e+00  1.841525410809850882e+00  0.000000000000000000e+00  1.451096111940345379e-01  4.010929348183112642e-01  0.000000000000000000e+00
1.000000000000000000e+01  2.747792598577888157e+00  3.128540948571213676e+00  0.000000000000000000e+00  -8.542373904468347767e-02  2.574031075522721923e-01  0.000000000000000000e+00
1.500000000000000000e+01  1.513789531819185186e+00  3.362534287571747882e+00  0.000000000000000000e+00  -2.468006133517396949e-01  4.679866780010522032e-02  0.000000000000000000e+00
2.000000000000000000e+01  -1.754009397015465765e-01  2.331793418637573723e+00  0.000000000000000000e+00  -3.378380943041483508e-01  -2.061481737868355868e-01  0.000000000000000000e+00
2.500000000000000000e+01  -1.657933677853719701e+00  7.705438497890781946e-02  0.000000000000000000e+00  -2.965065476304366010e-01  -4.509478067317326255e-01  0.000000000000000000e+00
3.000000000000000000e+01  -2.057516528126171806e+00  -2.297617910357956816e+00  0.000000000000000000e+00  -7.991657005448843387e-02  -4.749344590673750810e-01  0.000000000000000000e+00
3.500000000000000000e+01  -1.479723481874430036e+00  -3.713229776630385004e+00  0.000000000000000000e+00  1.155586092503475271e-01  -2.831223732544843608e-01  0.000000000000000000e+00
4.000000000000000000e+01  -3.296601870823394620e-01  -3.844049949922293763e+00  0.000000000000000000e+00  2.300126589584195747e-01  -2.616403465838240683e-02  0.000000000000000000e+00
4.500000000000000000e+01  9.402554286068038891e-01  -2.578798581910319854e+00  0.000000000000000000e+00  2.539831231378303356e-01  2.530502736023961252e-01  0.000000000000000000e+00
